frame.number,frame.time_epoch,eth.src,eth.dst,ip.src,ip.dst,ip.proto,frame.len,frame.protocols
"170","1714740792.850704000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","483","eth:ethertype:ip:udp:data"
"171","1714740792.850915000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"172","1714740792.851992000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1391","eth:ethertype:ip:udp:data"
"173","1714740792.852214000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"174","1714740792.852214000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"175","1714740792.852214000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"176","1714740792.852261000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"177","1714740792.852261000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"178","1714740792.852261000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"179","1714740792.852261000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"180","1714740792.852314000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"181","1714740792.852314000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"182","1714740792.852314000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1002","eth:ethertype:ip:udp:data"
"183","1714740792.852428000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"184","1714740792.854988000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1391","eth:ethertype:ip:udp:data"
"185","1714740792.855142000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","443","eth:ethertype:ip:udp:data"
"186","1714740792.855280000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"187","1714740792.857292000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1391","eth:ethertype:ip:udp:data"
"188","1714740792.857483000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"189","1714740792.857483000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"190","1714740792.857483000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"191","1714740792.857536000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"192","1714740792.857536000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"193","1714740792.857536000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"194","1714740792.857536000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","327","eth:ethertype:ip:udp:data"
"195","1714740792.857574000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"196","1714740792.857679000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"197","1714740792.864791000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.182.105","172.16.31.14","17","69","eth:ethertype:ip:udp:quic"
"198","1714740793.029495000","02:02:02:09:c8:fc","33:33:00:00:00:01",,,,"86","eth:ethertype:ipv6:icmpv6"
"199","1714740793.137445000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","1399","eth:ethertype:ip:udp:data"
"200","1714740793.137465000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","1188","eth:ethertype:ip:udp:data"
"201","1714740793.140548000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","74","eth:ethertype:ip:udp:data"
"202","1714740793.140634000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"203","1714740793.141503000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","164","eth:ethertype:ip:udp:data"
"204","1714740793.141648000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","73","eth:ethertype:ip:udp:data"
"205","1714740793.143297000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1395","eth:ethertype:ip:udp:data"
"206","1714740793.143383000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"207","1714740793.143413000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"208","1714740793.143413000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"209","1714740793.143472000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"210","1714740793.143472000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"211","1714740793.143480000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"212","1714740793.143534000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"213","1714740793.143673000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"214","1714740793.143673000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"215","1714740793.143673000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"216","1714740793.143673000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"217","1714740793.143673000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"218","1714740793.143722000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"219","1714740793.143722000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"220","1714740793.143722000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","138","eth:ethertype:ip:udp:data"
"221","1714740793.143722000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1394","eth:ethertype:ip:udp:data"
"222","1714740793.143722000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"223","1714740793.143776000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"224","1714740793.143776000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"225","1714740793.143776000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"226","1714740793.143776000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"227","1714740793.143776000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"228","1714740793.143824000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"229","1714740793.143824000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"230","1714740793.143824000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"231","1714740793.143824000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"232","1714740793.143868000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"233","1714740793.143868000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"234","1714740793.143868000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"235","1714740793.143868000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"236","1714740793.143927000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"237","1714740793.143927000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"238","1714740793.143927000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"239","1714740793.143927000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"240","1714740793.143927000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"241","1714740793.143957000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"242","1714740793.143967000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"243","1714740793.143967000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"244","1714740793.143967000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"245","1714740793.143967000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"246","1714740793.144023000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"247","1714740793.144023000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"248","1714740793.144023000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"249","1714740793.144023000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"250","1714740793.144023000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"251","1714740793.144072000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"252","1714740793.144072000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"253","1714740793.144072000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"254","1714740793.144072000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"255","1714740793.144119000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"256","1714740793.144119000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"257","1714740793.144119000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"258","1714740793.144119000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"259","1714740793.144172000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"260","1714740793.144172000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"261","1714740793.144172000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"262","1714740793.144172000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"263","1714740793.144172000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"264","1714740793.144218000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"265","1714740793.144218000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"266","1714740793.144218000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"267","1714740793.144218000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"268","1714740793.144268000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"269","1714740793.144268000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"270","1714740793.144268000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"271","1714740793.144268000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","577","eth:ethertype:ip:udp:data"
"272","1714740793.144268000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1392","eth:ethertype:ip:udp:data"
"273","1714740793.144319000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"274","1714740793.144319000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"275","1714740793.144320000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"276","1714740793.144320000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"277","1714740793.144370000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"278","1714740793.144370000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"279","1714740793.144370000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"280","1714740793.144370000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"281","1714740793.144370000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"282","1714740793.144419000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"283","1714740793.144419000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"284","1714740793.144419000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"285","1714740793.144419000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"286","1714740793.144467000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"287","1714740793.144472000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"288","1714740793.144472000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"289","1714740793.144472000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"290","1714740793.144472000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"291","1714740793.144472000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"292","1714740793.144531000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"293","1714740793.144531000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"294","1714740793.144531000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"295","1714740793.144531000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"296","1714740793.144531000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"297","1714740793.144573000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"298","1714740793.144573000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"299","1714740793.144573000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"300","1714740793.144573000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"301","1714740793.144629000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"302","1714740793.144629000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"303","1714740793.144629000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"304","1714740793.144629000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"305","1714740793.144668000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"306","1714740793.144668000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"307","1714740793.144668000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"308","1714740793.144668000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"309","1714740793.144723000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"310","1714740793.144723000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"311","1714740793.144723000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"312","1714740793.144723000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"313","1714740793.144723000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"314","1714740793.144749000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"315","1714740793.144769000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"316","1714740793.144769000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"317","1714740793.144769000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"318","1714740793.144769000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"319","1714740793.144818000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"320","1714740793.144819000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"321","1714740793.144819000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"322","1714740793.144819000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"323","1714740793.144819000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","507","eth:ethertype:ip:udp:data"
